0.9477172,-0.32948962,0.49595577,27.0,
0.94207036,-0.32272586,0.48286757,28.0,
0.89666647,-0.36698592,0.46224657,100.0,
0.66100526,-0.42551237,0.2574374,0.0,
0.40377226,-0.46424186,0.0653721,0.0,
0.3166646,-0.42274582,-0.008522521,0.0,
0.68022275,-0.22747861,0.15118697,0.0,
0.7400392,-0.11056734,0.10154059,40.0,
0.3338835,-0.44844794,0.010135253,0.0,
2.705806,-0.44844794,0.010135253,0.0,
1.3827295,-0.7366747,0.21591707,20.0,
2.3988974,-0.41568863,0.18602373,0.0,
2.70251,-0.2742654,0.11336627,38.0,
2.6094806,-0.2742654,0.11336627,138.0,
2.7928927,-0.41937938,-0.08291684,0.0,
2.8346727,-0.47313532,-0.12170801,0.0,
2.4321027,-0.40747708,0.12893212,0.0,
2.4445312,-0.42915097,0.09299682,0.0,
2.0684247,-0.63507533,-0.05884894,0.0,
2.1606162,-0.5280294,0.17239526,0.0,
2.0740783,-0.5755609,0.12988396,0.0,
1.877921,-0.6415002,0.09429812,22.0,
1.8931415,-0.6320719,0.15042807,0.0,
1.9906629,-0.5903173,0.21052322,37.0,
2.1391475,-0.5438649,0.15303339,0.0,
2.1732693,-0.5438649,0.15303339,137.0,
2.3342395,-0.5092042,0.06503061,0.0,
2.4322133,-0.47367668,0.043874267,0.0,
2.6803906,-0.47786948,-0.09253906,0.0,
2.868884,-0.48356712,-0.16609712,0.0,
3.0983083,-0.38144368,-0.23382513,0.0,
3.131464,-0.32283038,-0.2476232,0.0,
3.0868845,-0.29838985,-0.22319333,24.0,
2.9417572,-0.34117076,-0.15346229,0.0,
2.799014,-0.40492043,-0.10509487,37.0,
2.5119662,-0.4914596,-0.025102442,0.0,
2.4361117,-0.4914596,-0.025102442,136.0,
2.2729964,-0.5425897,0.007117316,0.0,
2.4370718,-0.4800211,-0.011428879,0.0,
2.7768576,-0.33852232,-0.10261344,0.0,
2.8933303,-0.25820157,-0.14238173,0.0,
2.78804,-0.35251942,-0.11569274,0.0,
2.613568,-0.42628616,-0.06404562,0.0,
2.3408995,-0.5065953,0.01864512,25.0,
2.2369366,-0.52998257,0.06489758,0.0,
2.3155618,-0.49070707,0.06683684,36.0,
2.379329,-0.4659419,0.050528817,0.0,
2.3995147,-0.4659419,0.050528817,136.0,
2.4137392,-0.45960334,0.047569994,0.0,
2.3989663,-0.46123892,0.057625737,0.0,
2.3556738,-0.4603554,0.09881028,0.0,
2.3649395,-0.44033286,0.121213034,0.0,
2.4622416,-0.40233454,0.07858914,0.0,
2.5538936,-0.40630263,0.0018203075,0.0,
2.5038908,-0.46054003,-0.018447544,28.0,
2.401054,-0.4947373,0.00904349,0.0,
2.3558362,-0.48802617,0.05434555,169.0,
2.386047,-0.48802617,0.05434555,0.0,
2.3816345,-0.48316494,0.0652543,0.0,
2.4160001,-0.46652633,0.06021034,0.0,
2.4158294,-0.46006244,0.0691666,0.0,
2.4088342,-0.46501237,0.068302065,0.0,
2.3838966,-0.47299653,0.078494854,0.0,
2.3874004,-0.46639273,0.08516769,0.0,
2.3359504,-0.4792942,0.11432919,0.0,
2.3488095,-0.47408321,0.11003423,30.0,
2.4387686,-0.43082058,0.08776778,0.0,
2.4626577,-0.44507757,0.04993131,36.0,
2.5016859,-0.4571793,0.0075554736,0.0,
2.5446577,-0.4571793,0.0075554736,142.0,
2.386839,-0.51475817,0.047832884,0.0,
2.2867565,-0.5210077,0.12683052,0.0,
2.2190645,-0.524135,0.20763242,0.0,
1.9945035,-0.6333171,0.23158418,0.0,
2.2367108,-0.5227657,0.18471633,0.0,
2.513732,-0.3896851,0.099561155,0.0,
2.4689012,-0.47142023,0.044418253,0.0,
2.357348,-0.51994616,0.06287391,21.0,
2.3108845,-0.5405117,0.066000775,90.0,
2.328058,-0.50870055,0.10795506,0.0,
2.5171165,-0.44576427,0.037971936,0.0,
2.4490657,-0.4886877,0.03768311,0.0,
2.3250008,-0.53115517,0.07084266,0.0,
2.3783002,-0.49894524,0.07850007,55.0,
2.5298169,-0.4252096,0.049723603,0.0,
2.5345192,-0.43431678,0.03708475,0.0,
2.5474865,-0.43431678,0.03708475,30.0,
2.6099927,-0.4216732,0.005174427,0.0,
2.672792,-0.41098884,-0.026934424,23.0,
2.290831,-0.58906543,0.004771894,36.0,
2.384953,-0.5428974,0.019313494,0.0,
2.465071,-0.48185718,0.045198776,139.0,
2.5188766,-0.4834147,0.0068885256,0.0,
2.5993006,-0.47016364,-0.028728534,0.0,
2.6444921,-0.43729424,-0.028713416,0.0,
2.6429596,-0.43987325,-0.02974459,0.0,
2.6278493,-0.45261624,-0.030734656,0.0,
2.5752892,-0.4640097,-0.009207594,0.0,
2.5735686,-0.4640097,-0.009207594,0.0,
2.5793524,-0.45043656,-6.510415E-4,23.0,
2.5680006,-0.43673652,0.01997906,37.0,
2.4517581,-0.470205,0.07531366,0.0,
2.4995747,-0.470205,0.07531366,137.0,
2.4196236,-0.5053804,0.09716799,0.0,
2.4485106,-0.4893839,0.0941433,0.0,
2.3703434,-0.5187434,0.121977605,0.0,
2.2177532,-0.56360155,0.2114293,0.0,
2.1798193,-0.5673304,0.27065814,0.0,
1.9439927,-0.68908346,0.3599947,0.0,
2.213768,-0.5413819,0.28734657,0.0,
2.3695385,-0.4837045,0.18176398,25.0,
2.3162081,-0.51345265,0.19205174,37.0,
2.2466884,-0.55438775,0.19270805,0.0,
2.2035992,-0.5932939,0.14645557,135.0,
2.2476146,-0.5932939,0.14645557,0.0,
2.2580752,-0.58460444,0.15565711,0.0,
2.3315482,-0.5372023,0.1749481,0.0,
2.426329,-0.50200456,0.13852195,0.0,
2.4734802,-0.48576766,0.118671045,0.0,
2.460686,-0.48944792,0.124980226,0.0,
2.389316,-0.51977134,0.14632715,0.0,
2.3369718,-0.5384955,0.16665444,27.0,
2.3441114,-0.53484046,0.16586995,61.0,
2.3837516,-0.5250403,0.1431812,0.0,
2.4156132,-0.5182396,0.124637276,0.0,
2.4382222,-0.5148479,0.110204495,0.0,
2.4670475,-0.50108767,0.10475923,59.0,
2.4879792,-0.5030473,0.085979864,0.0,
2.509497,-0.49914414,0.07454107,0.0,
2.4930093,-0.49543363,0.09116134,49.0,
2.4628391,-0.4953809,0.115501694,0.0,
2.5218987,-0.4953809,0.115501694,0.0,
2.5110574,-0.4986903,0.120167494,29.0,
2.52677,-0.4986903,0.120167494,180.0,
2.582031,-0.48770532,0.091705844,0.0,
2.657212,-0.4661155,0.05999954,0.0,
2.652875,-0.44812775,0.07660654,0.0,
2.6868892,-0.44379118,0.056886483,0.0,
2.6787908,-0.44497007,0.061417457,0.0,
2.6750674,-0.42874503,0.07553383,0.0,
2.7372797,-0.40253124,0.04943418,0.0,
2.7947426,-0.39276612,0.016166948,0.0,
2.7784538,-0.39402702,0.026295746,0.0,
2.757211,-0.36943033,0.054169413,19.0,
2.727792,-0.39360222,0.06141225,0.0,
2.7856023,-0.36993203,0.033658203,37.0,
2.7697134,-0.36993203,0.033658203,140.0,
2.8137639,-0.3461762,0.014844741,0.0,
2.8712883,-0.31642625,-0.013097488,0.0,
2.9194293,-0.30397752,-0.042394165,0.0,
2.915272,-0.31084692,-0.041535545,0.0,
2.8969412,-0.32036203,-0.032014783,0.0,
2.857119,-0.3223098,-0.0053863944,0.0,
2.8428516,-0.32597956,0.003152177,0.0,
2.8625727,-0.33395746,-0.013475569,22.0,
2.865424,-0.32540563,-0.012274131,0.0,
2.8360322,-0.33326292,0.004964035,37.0,
2.8049572,-0.33326292,0.004964035,139.0,
2.7805362,-0.34363583,0.016585529,0.0,
2.7721486,-0.34066236,0.02380188,0.0,
2.8036532,-0.3279843,0.008239803,0.0,
2.79884,-0.33130231,0.010013971,0.0,
2.813246,-0.32330245,0.0037574323,0.0,
2.8188336,-0.32286966,1.2868356E-4,0.0,
2.81619,-0.31957904,0.0033556924,0.0,
2.831748,-0.32143027,-0.008023641,24.0,
2.8534439,-0.30912367,-0.017878046,0.0,
2.8450177,-0.30842736,-0.011866229,36.0,
2.8328278,-0.3141081,-0.0057713864,0.0,
2.8223536,-0.31967518,-9.130036E-4,138.0,
2.822299,-0.3225784,-0.002104706,0.0,
2.8219283,-0.32222116,-0.0017013465,0.0,
2.8436334,-0.30955,-0.011354449,0.0,
2.8525786,-0.30421996,-0.015445721,0.0,
2.8498485,-0.3078255,-0.01493951,0.0,
2.8312166,-0.3078255,-0.01493951,0.0,
2.823541,-0.31479344,-0.012823132,25.0,
2.8096857,-0.31192043,-0.0025816387,0.0,
2.808019,-0.3144721,-0.002602128,37.0,
2.8189366,-0.31330013,-0.0092193205,0.0,
2.8329558,-0.30566686,-0.015205015,137.0,
2.8039804,-0.30566686,-0.015205015,0.0,
2.803799,-0.30384532,-0.014293942,0.0,
2.8025625,-0.3044636,-0.0137860095,0.0,
2.8058145,-0.30588964,-0.016451424,0.0,
2.8172996,-0.3039825,-0.022800324,0.0,
2.8025982,-0.30815998,-0.015434131,0.0,
2.8046796,-0.3087226,-0.016978515,27.0,
2.8361661,-0.28592315,-0.027390411,0.0,
2.849028,-0.2857399,-0.035454955,33.0,
2.8310132,-0.2897443,-0.025615714,0.0,
2.8114278,-0.29563767,-0.015589512,135.0,
2.8135514,-0.2996971,-0.018654553,0.0,
2.8231118,-0.29388854,-0.022278296,0.0,
2.8427477,-0.29191995,-0.033835594,0.0,
2.840343,-0.29283166,-0.032683123,0.0,
2.8297224,-0.29887122,-0.028432,0.0,
2.7815905,-0.29887122,-0.028432,0.0,
