2.1347144,0.033915237,0.11198054,21.0,
2.1229742,0.08932553,0.22779383,4.0,
2.1132958,-0.016777245,0.13107316,20.0,
2.1010854,-0.1007895,0.009814166,19.0,
2.0944147,-0.12058054,-0.009435855,19.0,
2.0834842,-0.11674846,0.06788071,19.0,
2.0895295,-0.103220865,0.0690731,19.0,
2.0790095,-0.12047908,0.08829485,20.0,
0.3948904,-0.12047908,0.08829485,8.0,
0.46984524,-0.16517188,0.13001414,10.0,
0.10894971,-0.4768268,0.057225935,19.0,
0.2471208,-0.527647,0.14515944,20.0,
0.2644052,-0.351975,0.1155142,19.0,
0.23582515,-0.25488064,0.08089158,20.0,
0.34797093,-0.18642175,0.09969123,19.0,
0.28585213,-0.21760869,0.08909959,19.0,
0.17552052,-0.4839219,0.095244616,20.0,
0.23219179,-0.69057876,0.1647615,19.0,
0.3126569,-0.73387414,0.23383944,19.0,
0.37005383,-0.73387414,0.23383944,9.0,
0.6458213,-0.5501656,0.34612587,10.0,
0.63737833,-0.4052805,0.25330007,19.0,
0.7465776,-0.20615369,0.14984058,19.0,
0.53095514,-0.23393287,0.10695122,20.0,
-0.0068986528,-0.33218214,-0.014675662,21.0,
-0.26398295,-0.35143778,-0.09836649,20.0,
-0.15756819,-0.41817355,-0.07301408,17.0,
0.07215023,-0.43265793,0.015865466,20.0,
0.2443259,-0.36374357,0.069410115,19.0,
0.22005738,-0.31419984,0.050515972,19.0,
0.48352003,-0.31419984,0.050515972,11.0,
0.19419487,-0.3167589,-0.012438679,7.0,
-0.08112704,-0.3792648,-0.072321996,20.0,
-0.17536882,-0.44067374,-0.10756302,19.0,
-0.2760182,-0.42330652,-0.13636753,20.0,
-0.37287232,-0.31565994,-0.1278799,23.0,
-0.8062954,-0.22837722,-0.16439171,16.0,
-1.2269505,-0.17792916,-0.21067081,19.0,
-1.5141609,-0.13424851,-0.26556423,21.0,
-1.6351464,-0.10704698,-0.29186815,18.0,
-1.5130705,-0.1349752,-0.27121478,19.0,
-1.9960699,-0.1349752,-0.27121478,9.0,
-0.18089373,-0.24879499,-0.15023616,10.0,
0.35978526,-0.291844,-0.10162887,22.0,
0.51492333,-0.27095112,-0.09446529,17.0,
0.42317617,-0.27584404,-0.101425365,19.0,
0.12882462,-0.32527342,-0.122184515,20.0,
-0.09831029,-0.37576535,-0.15803218,19.0,
-0.2706207,-0.36607057,-0.18849687,19.0,
-0.19411498,-0.3173685,-0.16468598,20.0,
-0.297605,-0.28376988,-0.16824448,19.0,
-0.16934314,-0.2802721,-0.155015,21.0,
1.1694548,-0.2802721,-0.155015,9.0,
1.2379831,-0.28669378,-0.12547427,9.0,
1.1260766,-0.30726075,-0.10459817,19.0,
1.1034144,-0.3381936,-0.051412847,19.0,
1.250878,-0.33376348,0.006660352,19.0,
1.4125584,-0.31369656,0.07685543,19.0,
1.2968974,-0.36019725,0.10945688,19.0,
